Mod:Item:MetaData, Localized Name
deepmoblearning:soot_covered_redstone, Soot-covered Redstone
deepmoblearning:soot_covered_plate, Soot-covered Plate
deepmoblearning:polymer_clay, Polymer Clay
deepmoblearning:deep_learner, §bDeep Learner§r
deepmoblearning:data_model_blank, Blank Data Model
deepmoblearning:creative_model_learner, Creative Model Learner
deepmoblearning:trial_key, §bTrial Key§r
deepmoblearning:glitch_heart, §bCorrupted Glitch Heart§r
deepmoblearning:glitch_fragment, §bUnstable Glitch Fragment§r
deepmoblearning:glitch_infused_ingot, §bGlitch Infused Ingot§r
deepmoblearning:glitch_infused_helmet, §bGlitch Infused Helmet§r
deepmoblearning:glitch_infused_chestplate, §bGlitch Infused Chestplate§r
deepmoblearning:glitch_infused_leggings, §bGlitch Infused Leggings§r
deepmoblearning:glitch_infused_boots, §bGlitch Infused Greaves§r
deepmoblearning:glitch_infused_sword, §bGlitch Infused Sword§r
deepmoblearning:data_model_zombie, §bZombie Data Model§r
deepmoblearning:data_model_skeleton, §bSkeleton Data Model§r
deepmoblearning:data_model_creeper, §bCreeper Data Model§r
deepmoblearning:data_model_spider, §bSpider Data Model§r
deepmoblearning:data_model_slime, §bSlime Data Model§r
deepmoblearning:data_model_witch, §bWitch Data Model§r
deepmoblearning:data_model_blaze, §bBlaze Data Model§r
deepmoblearning:data_model_ghast, §bGhast Data Model§r
deepmoblearning:data_model_wither_skeleton, §bWither Skeleton Data Model§r
deepmoblearning:data_model_enderman, §bEnderman Data Model§r
deepmoblearning:data_model_wither, §bWither Data Model§r
deepmoblearning:data_model_dragon, §bEnder Dragon Data Model§r
deepmoblearning:data_model_shulker, §bShulker Data Model§r
deepmoblearning:data_model_guardian, §bGuardian Data Model§r
deepmoblearning:data_model_thermal_elemental, §bThermal Elemental Data Model§r
deepmoblearning:living_matter_overworldian, Overworldian Matter
deepmoblearning:living_matter_hellish, Hellish Matter
deepmoblearning:living_matter_extraterrestrial, Extraterrestrial Matter
deepmoblearning:pristine_matter_zombie, Pristine Zombie Matter
deepmoblearning:pristine_matter_skeleton, Pristine Skeleton Matter
deepmoblearning:pristine_matter_creeper, Pristine Creeper Matter
deepmoblearning:pristine_matter_spider, Pristine Spider Matter
deepmoblearning:pristine_matter_slime, Pristine Slime Matter
deepmoblearning:pristine_matter_witch, Pristine Witch Matter
deepmoblearning:pristine_matter_blaze, Pristine Blaze Matter
deepmoblearning:pristine_matter_ghast, Pristine Ghast Matter
deepmoblearning:pristine_matter_wither_skeleton, Pristine Wither Skeleton Matter
deepmoblearning:pristine_matter_enderman, Pristine Enderman Matter
deepmoblearning:pristine_matter_wither, Pristine Wither Matter
deepmoblearning:pristine_matter_dragon, Pristine Ender Dragon Matter
deepmoblearning:pristine_matter_shulker, Pristine Shulker Matter
deepmoblearning:pristine_matter_guardian, Pristine Guardian Matter
deepmoblearning:pristine_matter_thermal_elemental, Pristine Thermal Elemental Matter
deepresonance:dr_manual, Deep Resonance手册
deepresonance:radiation_monitor, 辐射显示器
deepresonance:resonating_plate, 共振板
deepresonance:filter, 过滤材料
deepresonance:spent_filter, 已用的过滤材料
deepresonance:insert_liquid, 液体注射器
deepresonance:resonating_crystal, 共振水晶
deepresonance:generator, 发电机
deepresonance:generator_controller, 发电机控制器
deepresonance:energy_collector, 能源收集器
deepresonance:crystalizer, 结晶器
deepresonance:smelter, 冶炼炉
deepresonance:tank, 储罐
deepresonance:purifier, 净化器
deepresonance:pedestal, 磉
deepresonance:advanced_pedestal, Advanced Pedestal
deepresonance:valve, 阀门
deepresonance:lens, 镜片
deepresonance:laser, 注射激光
deepresonance:dense_glass, 致密玻璃
deepresonance:dense_obsidian, 致密黑曜石
deepresonance:debug_block, tile.deepresonance_debug_block.name
deepresonance:poisoned_dirt, 毒泥土
deepresonance:machine_frame, 机器框架
deepresonance:resonating_block, 共振板块
deepresonance:resonating_ore:0, 共振矿石
deepresonance:resonating_ore:1, 共振矿石
deepresonance:resonating_ore:2, 共振矿石
deepresonance:boots, 防辐射靴子 (WIP)
deepresonance:helmet, 防辐射头盔 (WIP)
deepresonance:chest, 防辐射胸甲 (WIP)
deepresonance:leggings, 防辐射护腿 (WIP)
elevatorid:elevator_white, White Elevator
elevatorid:elevator_orange, Orange Elevator
elevatorid:elevator_magenta, Magenta Elevator
elevatorid:elevator_light_blue, Light Blue Elevator
elevatorid:elevator_yellow, Yellow Elevator
elevatorid:elevator_lime, Lime Elevator
elevatorid:elevator_pink, Pink Elevator
elevatorid:elevator_gray, Gray Elevator
elevatorid:elevator_silver, Light Gray Elevator
elevatorid:elevator_cyan, Cyan Elevator
elevatorid:elevator_purple, Purple Elevator
elevatorid:elevator_blue, Blue Elevator
elevatorid:elevator_brown, Brown Elevator
elevatorid:elevator_green, Green Elevator
elevatorid:elevator_red, Red Elevator
elevatorid:elevator_black, Black Elevator
exnihilocreatio:hammer_wood, 木锤
exnihilocreatio:hammer_stone, 石锤
exnihilocreatio:hammer_iron, 铁锤
exnihilocreatio:hammer_diamond, 钻石锤
exnihilocreatio:hammer_gold, 金锤
exnihilocreatio:crook_wood, 木钩
exnihilocreatio:crook_stone, Stone Crook
exnihilocreatio:crook_andesite, Andestite Crook
exnihilocreatio:crook_granite, Granite Crook
exnihilocreatio:crook_diorite, Diorite Crook
exnihilocreatio:crook_gold, Gold Crook
exnihilocreatio:crook_iron, Iron Crook
exnihilocreatio:crook_diamond, Diamond Tipped Crook
exnihilocreatio:crook_bone, 骨钩
exnihilocreatio:crook_clay_uncooked, Uncooked Clay Crook
exnihilocreatio:crook_clay, Clay Crook
exnihilocreatio:crook_prismarine, Prismarine Crook
exnihilocreatio:crook_netherrack, Netherrack Crook
exnihilocreatio:crook_purpur, Purpur Crook
exnihilocreatio:crook_blaze, Blazing Crook
exnihilocreatio:item_mesh:1, 筛网
exnihilocreatio:item_mesh:2, 燧石硬化网
exnihilocreatio:item_mesh:3, 铁质硬化网
exnihilocreatio:item_mesh:4, 钻石硬化网
exnihilocreatio:item_material:1, 瓷土
exnihilocreatio:item_material:2, 蚕
exnihilocreatio:item_material:3, 古代孢子
exnihilocreatio:item_material:4, 草种子
exnihilocreatio:item_material:5, 珍贵人偶
exnihilocreatio:item_material:6, 石棍
exnihilocreatio:item_material:7, 石齿轮
exnihilocreatio:item_cooked_silkworm, 烤蚕
exnihilocreatio:item_pebble:0, 圆石石子
exnihilocreatio:item_pebble:1, 花岗岩石子
exnihilocreatio:item_pebble:2, 闪长岩石子
exnihilocreatio:item_pebble:3, 安山岩石子
exnihilocreatio:item_doll:0, 炽热人偶
exnihilocreatio:item_doll:1, 惊悚人偶
exnihilocreatio:item_doll:2, 漂浮人偶
exnihilocreatio:item_doll:3, 守卫人偶
exnihilocreatio:item_doll:4, 霜冻人偶
exnihilocreatio:item_doll:5, 狂风人偶
exnihilocreatio:item_doll:6, 破碎人偶
exnihilocreatio:item_seed_oak, 橡木种子
exnihilocreatio:item_seed_spruce, 云杉木种子
exnihilocreatio:item_seed_birch, 白桦木种子
exnihilocreatio:item_seed_jungle, 丛林木种子
exnihilocreatio:item_seed_acacia, 金合欢木种子
exnihilocreatio:item_seed_darkoak, 深色橡木种子
exnihilocreatio:item_seed_cactus, 仙人掌种子
exnihilocreatio:item_seed_sugarcane, 甘蔗种子
exnihilocreatio:item_seed_carrot, 胡萝卜种子
exnihilocreatio:item_seed_potato, 马铃薯种子
exnihilocreatio:block_skystone_crushed, 粉碎的陨石
exnihilocreatio:witchwater, tile.witchwater.name
exnihilocreatio:block_dust, 尘土
exnihilocreatio:block_netherrack_crushed, 粉碎的地狱岩
exnihilocreatio:block_endstone_crushed, 粉碎的末地石
exnihilocreatio:block_andesite_crushed, 粉碎的安山岩
exnihilocreatio:block_diorite_crushed, 粉碎的闪长岩
exnihilocreatio:block_granite_crushed, 粉碎的花岗岩
exnihilocreatio:block_barrel0, 木桶
exnihilocreatio:block_barrel1, 石桶
exnihilocreatio:block_infesting_leaves, 被感染的树叶
exnihilocreatio:block_infested_leaves, 被感染的树叶
exnihilocreatio:block_sieve, 筛子
exnihilocreatio:block_crucible_wood, 木坩埚
exnihilocreatio:block_waterwheel, 水车
exnihilocreatio:block_axle_stone, 石传动轴
exnihilocreatio:block_grinder, 粉碎研磨机[未完成！无法合成！]
exnihilocreatio:block_auto_sifter, 自动筛制机
exnihilocreatio:block_end_cake, 末影蛋糕
exnihilocreatio:block_crucible:0, 未烧制的坩埚
exnihilocreatio:block_crucible:1, 坩埚
exnihilocreatio:hive:0, Artificial Hive
exnihilocreatio:hive:1, Scented Hive
excompressum:compressed_block:0, 压缩尘土
excompressum:compressed_block:1, 压缩圆石
excompressum:compressed_block:2, 压缩沙砾
excompressum:compressed_block:3, 压缩沙子
excompressum:compressed_block:4, 压缩泥土
excompressum:compressed_block:5, 压缩燧石
excompressum:compressed_block:6, 压缩地狱岩沙砾
excompressum:compressed_block:7, 压缩末地石沙砾
excompressum:compressed_block:8, 压缩灵魂沙
excompressum:compressed_block:9, 压缩地狱岩
excompressum:compressed_block:10, 压缩末地石
excompressum:heavy_sieve:0, 重型橡木筛子
excompressum:heavy_sieve:1, 重型云杉木筛子
excompressum:heavy_sieve:2, 重型白桦木筛子
excompressum:heavy_sieve:3, 重型丛林木筛子
excompressum:heavy_sieve:4, 重型金合欢木筛子
excompressum:heavy_sieve:5, 重型深色橡木筛子
excompressum:wooden_crucible:0, 橡木坩埚
excompressum:wooden_crucible:1, 云杉木坩埚
excompressum:wooden_crucible:2, 白桦木坩埚
excompressum:wooden_crucible:3, 丛林木坩埚
excompressum:wooden_crucible:4, 金合欢木坩埚
excompressum:wooden_crucible:5, 深色橡木坩埚
excompressum:bait:0, 狼诱饵
excompressum:bait:1, 豹猫诱饵
excompressum:bait:2, 牛诱饵
excompressum:bait:3, 猪诱饵
excompressum:bait:4, 鸡诱饵
excompressum:bait:5, 羊诱饵
excompressum:bait:6, 鱿鱼诱饵
excompressum:bait:7, 兔子诱饵
excompressum:bait:8, 马诱饵
excompressum:bait:9, 驴诱饵
excompressum:bait:10, 北极熊诱饵
excompressum:bait:11, 羊驼诱饵
excompressum:bait:12, 鹦鹉诱饵
excompressum:auto_hammer, 自动锤子
excompressum:auto_compressed_hammer, 自动压缩锤
excompressum:auto_sieve, 自动筛子
excompressum:auto_heavy_sieve, 重型自动筛子
excompressum:auto_compressor, 自动压缩机
excompressum:auto_compressor_rationing, 自动压缩机（供应模式）
excompressum:chicken_stick, 小鸡锤
excompressum:compressed_hammer_wood, 压缩木锤
excompressum:compressed_hammer_stone, 压缩石锤
excompressum:compressed_hammer_iron, 压缩铁锤
excompressum:compressed_hammer_gold, 压缩金锤
excompressum:compressed_hammer_diamond, 压缩钻石锤
excompressum:double_compressed_diamond_hammer, 双重压缩钻石锤
excompressum:compressed_crook, 压缩钩子
excompressum:iron_mesh, 铁筛网
excompressum:wood_chippings, 木屑
excompressum:uncompressed_coal, 碎煤
excompressum:bat_zapper, 蝙蝠杀手
excompressum:ore_smasher, 矿物粉碎机
excompressum:ugly_steel_plating, 丑陋的钢制电镀板
excompressum:mana_sieve, 魔钢筛子
excompressum:hammer_mana, 魔钢锤
extendedcrafting:storage:0, Block of Black Iron
extendedcrafting:storage:1, Block of Luminessence
extendedcrafting:storage:2, Block of Nether Stars
extendedcrafting:storage:3, Block of Crystaltine
extendedcrafting:storage:4, Block of The Ultimate
extendedcrafting:storage:5, Block of Ender
extendedcrafting:storage:6, Block of Ender Stars
extendedcrafting:storage:7, Block of Enhanced Ender
extendedcrafting:frame, Black Iron Frame
extendedcrafting:lamp:0, Black Iron Lamp
extendedcrafting:lamp:1, Black Iron Lamp
extendedcrafting:trimmed:0, Block of Black Iron
extendedcrafting:trimmed:1, Block of Black Iron
extendedcrafting:trimmed:2, Block of Black Iron
extendedcrafting:trimmed:3, Block of Black Iron
extendedcrafting:trimmed:4, Block of Black Iron
extendedcrafting:trimmed:5, Block of Black Iron
extendedcrafting:crafting_table, Crafting Table
extendedcrafting:pedestal, Pedestal
extendedcrafting:crafting_core, Crafting Core
extendedcrafting:interface, Automation Interface
extendedcrafting:table_basic, Basic Crafting Table
extendedcrafting:table_advanced, Advanced Crafting Table
extendedcrafting:table_elite, Elite Crafting Table
extendedcrafting:table_ultimate, Ultimate Crafting Table
extendedcrafting:compressor, Quantum Compressor
extendedcrafting:ender_alternator, Ender Alternator
extendedcrafting:ender_crafter, Ender Crafter
extendedcrafting:guide, Extended Crafting Guide
extendedcrafting:material:0, Black Iron Ingot
extendedcrafting:material:1, Black Iron Nugget
extendedcrafting:material:2, Black Iron Slate
extendedcrafting:material:3, Black Iron Rod
extendedcrafting:material:7, Luminessence
extendedcrafting:material:8, Basic Catalyst
extendedcrafting:material:9, Advanced Catalyst
extendedcrafting:material:10, Elite Catalyst
extendedcrafting:material:11, Ultimate Catalyst
extendedcrafting:material:12, Crystaltine Catalyst
extendedcrafting:material:13, The Ultimate Catalyst
extendedcrafting:material:14, Basic Component
extendedcrafting:material:15, Advanced Component
extendedcrafting:material:16, Elite Component
extendedcrafting:material:17, Ultimate Component
extendedcrafting:material:18, Crystaltine Component
extendedcrafting:material:19, The Ultimate Component
extendedcrafting:material:24, Crystaltine Ingot
extendedcrafting:material:25, Crystaltine Nugget
extendedcrafting:material:32, The Ultimate Ingot
extendedcrafting:material:33, The Ultimate Nugget
extendedcrafting:material:36, Ender Ingot
extendedcrafting:material:37, Ender Nugget
extendedcrafting:material:40, Ender Star
extendedcrafting:material:41, Ender Star Nugget
extendedcrafting:material:48, Enhanced Ender Ingot
extendedcrafting:material:49, Enhanced Ender Nugget
extendedcrafting:material:128, Diamond Nugget
extendedcrafting:material:129, Emerald Nugget
extendedcrafting:material:140, Nether Star Nugget
extendedcrafting:handheld_table, Handheld Crafting Table
extendedcrafting:recipe_maker:0, Recipe Maker
extendedcrafting:singularity:0, Coal Singularity
extendedcrafting:singularity:1, Iron Singularity
extendedcrafting:singularity:2, Lapis Lazuli Singularity
extendedcrafting:singularity:3, Redstone Singularity
extendedcrafting:singularity:4, Glowstone Singularity
extendedcrafting:singularity:5, Gold Singularity
extendedcrafting:singularity:6, Diamond Singularity
extendedcrafting:singularity:7, Emerald Singularity
extendedcrafting:singularity:16, Aluminum Singularity
extendedcrafting:singularity:17, Copper Singularity
extendedcrafting:singularity:18, Tin Singularity
extendedcrafting:singularity:19, Bronze Singularity
extendedcrafting:singularity:20, Zinc Singularity
extendedcrafting:singularity:21, Brass Singularity
extendedcrafting:singularity:22, Silver Singularity
extendedcrafting:singularity:23, Lead Singularity
extendedcrafting:singularity:24, Steel Singularity
extendedcrafting:singularity:25, Nickel Singularity
extendedcrafting:singularity:26, Constantan Singularity
extendedcrafting:singularity:27, Electrum Singularity
extendedcrafting:singularity:28, Invar Singularity
extendedcrafting:singularity:29, Mithril Singularity
extendedcrafting:singularity:30, Tungsten Singularity
extendedcrafting:singularity:32, Uranium Singularity
extendedcrafting:singularity:34, Platinum Singularity
extendedcrafting:singularity:35, Iridium Singularity
extendedcrafting:singularity:48, Signalum Singularity
extendedcrafting:singularity:49, Lumium Singularity
extendedcrafting:singularity:50, Enderium Singularity
extendedcrafting:singularity:65, Cobalt Singularity
extendedcrafting:singularity_custom:1, Flint Singularity
extendedcrafting:singularity_custom:2, Clay Ball Singularity
extendedcrafting:singularity_custom:3, Tnt Singularity
extendedcrafting:singularity_custom:4, Magicdust Singularity
extendedcrafting:singularity_custom:5, Magicenderpearl Singularity
extendedcrafting:singularity_custom:6, Magicdiamon Singularity
extendedcrafting:singularity_custom:7, Magicdironingot Singularity
extendedcrafting:singularity_ultimate, The Ultimate Singularity
zerocore:debugtool, Debug Tool
bigreactors:ingotyellorium, 黄铀锭
bigreactors:ingotcyanite, 蓝晶锭
bigreactors:ingotgraphite, 石墨棒
bigreactors:ingotblutonium, 蓝钚锭
bigreactors:ingotludicrite, 镥锭
bigreactors:ingotsteel, 钢锭
bigreactors:dustyellorium, 黄铀粉
bigreactors:dustcyanite, 蓝晶粉
bigreactors:dustgraphite, 石墨粉
bigreactors:dustblutonium, 蓝钚粉
bigreactors:dustludicrite, 镥粉
bigreactors:duststeel, 钢粉
bigreactors:mineralanglesite, 硫酸铅矿晶体 (PbSO4)
bigreactors:mineralbenitoite, 蓝锥矿晶体 (BaTiSi3O9)
bigreactors:reactorcasingcores, 反应堆外壳核心 (旧版)
bigreactors:turbinehousingcores, 涡轮机外壳核心 (旧版)
bigreactors:wrench, 扳手
bigreactors:blockyellorium, 黄铀块
bigreactors:oreanglesite, 硫酸铅矿
bigreactors:turbinecreativesteamgenerator, 创造模式涡轮机蒸汽发电机 (旧版)
bigreactors:turbinerotorblade, 涡轮机叶片 (旧版)
bigreactors:blockblutonium, 蓝钚块
bigreactors:orebenitoite, 蓝锥矿
bigreactors:turbinebearing, 涡轮机转子轴承 (旧版)
bigreactors:reactorrednetport, 反应堆红石网络端口 (旧版)
bigreactors:turbinehousing, 涡轮机外壳(旧版)
bigreactors:blocksteel, 钢块
bigreactors:reactoraccessport, 反应堆访问端口 (旧版)
bigreactors:turbinecomputerport, 涡轮机电脑端口 (旧版)
